openalex_id,doi,titulo,ano,periodico,source_id,issn,url,acesso_aberto,autores,docentes_ppge,linhas
"https://openalex.org/W1553461254","10.20396/rho.v13i49.8640332","A influência de Paulo Freire no ensino de ciências e na educação CTS: uma análise bibliométrica","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i49.8640332","aberto","Gabriela Zauith; María Cristina Piumbato Innocentini Hayashi","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2148051588","10.5216/rir.v2i13.22351","A MORAL DO RESSENTIMENTO E AS PRÁTICAS DISCRIMINATÓRIAS NA DIVERSIDADE SEXUAL","2013","Itinerarius Reflectionis","https://openalex.org/S2737048891","1679-2009","https://doi.org/10.5216/rir.v2i13.22351","aberto","Renata Silva Pamplona; Nilson Fernandes Dinis","Nilson Fernandes Dinis","ECS"
"https://openalex.org/W2237051892","10.20396/rho.v13i50.8640295","A multisseriação frente à profissionalidade docente na educação do campo","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i50.8640295","aberto","Wiama de Jesus Freitas Lopes; Luiz Bezerra Neto","Luiz Bezerra Neto","EPFH"
"https://openalex.org/W1488177051","10.14393/rep-v12n22013-art02","A práxis da educação popular: considerações sobre sua história e seus desafios diante da consolidação do campo das práticas socioeducativas","2013","Revista de Educação Popular","https://openalex.org/S2737653690","1678-5622","https://doi.org/10.14393/rep-v12n22013-art02","aberto","Luís Antônio Groppo; Suzana Andréia Santos Coutinho","Luís Antonio Groppo","HFSE"
"https://openalex.org/W4409678384","10.14393/rep-2013-24401","A práxis da educação popular: considerações sobre sua história e seus desafios diante da consolidação do campo das práticas socioeducativas","2013","Revista de Educação Popular","https://openalex.org/S2737653690","1678-5622","https://doi.org/10.14393/rep-2013-24401","aberto","Luís Antônio Groppo; Suzana Costa Coutinho","Luís Antonio Groppo","HFSE"
"https://openalex.org/W2001962345","10.1590/s0104-40602013000400013","A sociedade do espetáculo e a reconfiguração da autoridade pedagógica","2013","Educar em Revista","https://openalex.org/S152657728","0104-4060","https://doi.org/10.1590/s0104-40602013000400013","aberto","Antônio Álvaro Soares Zuin","Antonio Alvaro Soares Zuin","ECS"
"https://openalex.org/W1601297095","10.24934/eef.v16i21.217","A utilização de recursos tecnológicos por professores das escolas de educação básica","2013","Educação em Foco","https://openalex.org/S2737392348","1519-3322","https://doi.org/10.24934/eef.v16i21.217","aberto","Tatiane Severgnini da Cruz; María Iolanda Monteiro; Márcia Rozenfeld Gomes de Oliveira","Maria Iolanda Monteiro","ECS"
"https://openalex.org/W1617052879","10.9771/gmed.v5i1.9642","A VALORIZAÇÃO DA ESCOLA E DO PROFESSOR NO CAPITALISMO: QUE VALOR ESTÁ EM JOGO?","2013","Germinal Marxismo e Educação em Debate","https://openalex.org/S2739076525","2175-5604","https://doi.org/10.9771/gmed.v5i1.9642","aberto","Géssica Priscila Ramos","Gessica Priscila Ramos","EPFH"
"https://openalex.org/W2345289691","10.20396/rho.v13i49.8640318","Adorno e a educação sociocomunitária: diálogos e proposições","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i49.8640318","aberto","Luís Antônio Groppo","Luís Antonio Groppo","HFSE"
"https://openalex.org/W2339713457","10.20396/rfe.v5i2.8635395","Afinidades eletivas entre a cientometria e os estudos sociais da ciência","2013","Filosofia e Educação","https://openalex.org/S4210174746","1984-9605","https://doi.org/10.20396/rfe.v5i2.8635395","aberto","María Cristina Piumbato Innocentini Hayashi","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2083777839","10.5902/1984686x5402","Análise bibliométrica da produção científica sobre comunicação alternativa – uma pesquisa na biblioteca virtual em saúde","2013","Revista Educação Especial","https://openalex.org/S2737780775","1808-270X","https://doi.org/10.5902/1984686x5402","aberto","Cândice Lima Moreschi; Suzelei Faria Bello; María Cristina Piumbato Innocentini Hayashi","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2249343497","10.20435/serie-estudos.v0i17.490","Apontamentos de campo acerca de uma experiência de educação não-formal com crianças e adolescentes em situação de rua","2013","Série-Estudos - Periódico do Programa de Pós-Graduação em Educação da UCDB","https://openalex.org/S4210238243","1414-5138","https://doi.org/10.20435/serie-estudos.v0i17.490","aberto","Ana Paula Serrata Malfitano; Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W2284431607","10.20396/rfe.v5i2.8635396","Apontamentos sobre a coleta de dados em estudos bibliométricos e cientométricos","2013","Filosofia e Educação","https://openalex.org/S4210174746","1984-9605","https://doi.org/10.20396/rfe.v5i2.8635396","aberto","Carlos Roberto Massao Hayashi","Carlos Roberto Massao Hayashi","HFSE"
"https://openalex.org/W2262532647","10.20435/serie-estudos.v0i27.189","Apontamentos sobre ensino e formaçao de professores intermulticulturais","2013","Série-Estudos - Periódico do Programa de Pós-Graduação em Educação da UCDB","https://openalex.org/S4210238243","1414-5138","https://doi.org/10.20435/serie-estudos.v0i27.189","aberto","Emilía Freitas de Lima","Emilia Freitas de Lima","EETPC"
"https://openalex.org/W2168000752","10.1590/s1517-97022013005000020","Aprendizagem da docência em grupo colaborativo: histórias infantis e matemática","2013","Educação e Pesquisa","https://openalex.org/S2736467988","1517-9702","https://doi.org/10.1590/s1517-97022013005000020","aberto","Ana Paula Gestoso de Souza; Rosa Maria Moraes Anunciato","Ana Paula Gestoso de Souza; Rosa Maria Moraes Anunciato","FPOAE"
"https://openalex.org/W1981653663","10.1590/s2175-62362013000100002","Apresentação: educação em prisões","2013","Educação & Realidade","https://openalex.org/S2739092582","0100-3143","https://doi.org/10.1590/s2175-62362013000100002","aberto","Elionaldo Fernandes Julião; Elenice Maria Cammarosano Onofre","Elenice Maria Cammarosano Onofre","EPFH"
"https://openalex.org/W2160321676","10.5216/rir.v2i13.22326","AS CONTRADIÇÕES PRESENTES NAS REINVIDICAÇÕES DO MOVIMENTO POR UMA EDUCAÇÃO DO CAMPO E A PEDAGOGIA HISTÓRICO-CRÍTICA","2013","Itinerarius Reflectionis","https://openalex.org/S2737048891","1679-2009","https://doi.org/10.5216/rir.v2i13.22326","aberto","Jaqueline Daniela Basso; Luiz Bezerra Neto","Luiz Bezerra Neto","EPFH"
"https://openalex.org/W1794720084","10.14393/repod-v1n2a2012-21901","Autonomia controlada e adoecimento do professor / Controlled autonomy and its effect on teachers' health","2013","Revista Educação e Políticas em Debate","https://openalex.org/S4210220395","2238-8346","https://doi.org/10.14393/repod-v1n2a2012-21901","aberto","Eduardo Pinto e Silva; Roberto Heloani; Evaldo Piolli","Eduardo Pinto e Silva","EPFH"
"https://openalex.org/W2197053072","10.20396/rho.v13i51.8640278","Caminhos e (des)caminhos da gestão democrática da escola publica: obstáculos, resistências e perspectivas para a democratização dos conselhos escolares","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i51.8640278","aberto","Celso Luiz Aparecido Conti; Maria Cecília Luiz; Sandra Aparecida Riscal","Celso Luiz Aparecido Conti; Maria Cecilia Luiz; Sandra Aparecida Riscal","EETPC; ECS"
"https://openalex.org/W2049589051","10.1007/s11422-013-9499-2","Contributions from sociology of science to mathematics education in Brazil: logic as a system of beliefs","2013","Cultural Studies of Science Education","https://openalex.org/S197616855","1871-1502","https://doi.org/10.1007/s11422-013-9499-2","fechado","Thales Haddad Novaes de Andrade; Denise Silva Vilela","Denise Silva Vilela","ECM"
"https://openalex.org/W2058439197","10.1590/s0103-73072013000300009","Copiar, colar e deletar: a Internet e a atualidade da semiformação","2013","Pro-Posições","https://openalex.org/S4210208850","0103-7307","https://doi.org/10.1590/s0103-73072013000300009","aberto","Antônio Álvaro Soares Zuin","Antonio Alvaro Soares Zuin","ECS"
"https://openalex.org/W2260176410","10.20435/série-estudos.v0i14.554","Dossiê Formação de Professores","2013","Série-Estudos - Periódico do Programa de Pós-Graduação em Educação da UCDB","https://openalex.org/S4210238243","1414-5138","https://doi.org/10.20435/série-estudos.v0i14.554","aberto","Marisa Bittar; Amarílio Ferreira","Marisa Bittar","HFSE"
"https://openalex.org/W1528510954","10.23901/1679-4605.2013v9n3p185","Educação e Estatuto da Criança e do Adolescente: a formação de agentes sociais e professores","2013","Revista Ciência em Extensão","https://openalex.org/S4387285731","1679-4605","https://doi.org/10.23901/1679-4605.2013v9n3p185","aberto","Clara Mauerberg de Barros; Débora Cristina Fonseca","Débora Cristina Fonseca","EPFH"
"https://openalex.org/W2157215141","10.19141/2236-2622/actacientifica.v22.n1.9-21","Educação sociocomunitária e integração sistêmica: fundamentos para uma crítica das intervenções educacionais não formais contemporâneas","2013","Acta Científica","https://openalex.org/S4210188584","2236-2622","https://doi.org/10.19141/2236-2622/actacientifica.v22.n1.9-21","fechado","Luís Antônio Groppo","Luís Antonio Groppo","HFSE"
"https://openalex.org/W1831181332","10.20396/etd.v15i2.1285","Elementos para reflexões sobre educação, comunicação e tecnologia: nada é tão novo sobre redes, linguagem e aprendizagem","2013","ETD - Educação Temática Digital","https://openalex.org/S2737549463","1676-2592","https://doi.org/10.20396/etd.v15i2.1285","aberto","Cláudio Márcio Magalhães; Daniel Mill","Daniel Ribeiro Silva Mill","ECS"
"https://openalex.org/W1521048433","10.20435/serie-estudos.v0i09.605","Elitismo e exclusão: a trajetória de 500 anos da educação brasileira","2013","Série-Estudos - Periódico do Programa de Pós-Graduação em Educação da UCDB","https://openalex.org/S4210238243","1414-5138","https://doi.org/10.20435/serie-estudos.v0i09.605","aberto","Amarílio Ferreira; Marisa Bittar","Marisa Bittar","HFSE"
"https://openalex.org/W1925096480","10.14244/19827199608","ESCOLARIZAÇÃO DE ADOLESCENTES EM PRIVAÇÃO DE LIBERDADE: ANÁLISE DO TEMA EM UMA AMOSTRA DE PERIÓDICOS","2013","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/19827199608","aberto","Débora Cristina Fonseca","Débora Cristina Fonseca","EPFH"
"https://openalex.org/W1509182563","10.34112/2317-0972a2013v31n61p81-95","Escritas reflexivas na formação de professores de Matemática","2013","Leitura Teoria & Prática","https://openalex.org/S4210186676","0102-387X","https://doi.org/10.34112/2317-0972a2013v31n61p81-95","aberto","Maria do Carmo de Sousa","Maria do Carmo de Sousa","ECM"
"https://openalex.org/W1520829857","10.5433/1981-8920.2013v18n3p138","Estudo bibliométrico sobre a produção científica da área da sociologia da ciência; Estudio bibliométrico en la producción científica del campo de la sociología de la ciencia","2013","Informação & Informação","https://openalex.org/S2739172281","1414-2139","https://doi.org/10.5433/1981-8920.2013v18n3p138","aberto","Júlia Fernandes Marcelo; María Cristina Piumbato Innocentini Hayashi","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2240257712","10.5935/1676-4285.20134143","Experiences of women in a pregnant group: a descriptive study","2013","Online Brazilian Journal of Nursing","https://openalex.org/S2764830343","1676-4285","https://doi.org/10.5935/1676-4285.20134143","aberto","Paula Rueder Neves; Natália Rejane Salim; Glauce Cristine Ferreira Soares; Dulce María Rosa Gualda","Natália Rejane Salim","PSPE"
"https://openalex.org/W1988427407","10.1590/s0104-12902013000300027","Expressão livre de jovens por meio do Fanzine: recurso para a terapia ocupacional social","2013","Saúde e Sociedade","https://openalex.org/S2732126","0104-1290","https://doi.org/10.1590/s0104-12902013000300027","aberto","Roseli Esquerdo Lopes; Patrícia Leme de Oliveira Borba; Gustavo Artur Monzeli","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W2344568919","10.20396/rho.v13i51.8640275","Formação e certificação em massa e abordagens do multiculturalismo e das competências na educação a distância: implicações ao trabalho docente","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i51.8640275","aberto","João dos Reis Silva Júnior; Tânia Barbosa Martins","Joao dos Reis Silva Junior","EPFH"
"https://openalex.org/W4229578452","10.20396/muspop.v1i2.12888","Gênese do rock dos anos 80 no Brasil","2013","Música Popular em Revista","https://openalex.org/S4210235274","2316-7858","https://doi.org/10.20396/muspop.v1i2.12888","aberto","Luís Antônio Groppo","Luís Antonio Groppo","HFSE"
"https://openalex.org/W1539309022","10.20396/rho.v13i49.8640317","História da educação e marxismo em duas trajetórias intelectuais do século XX: Brian Simon e Mario Alighiero Manacorda","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i49.8640317","aberto","Marisa Bittar","Marisa Bittar","HFSE"
"https://openalex.org/W1755397306","10.18542/amazrecm.v10i19.2184","Horticultura comunitária e construção de sistemas socioecológicos sustentáveis","2013","Amazônia Revista de Educação em Ciências e Matemáticas","https://openalex.org/S4210179992","1980-5128","https://doi.org/10.18542/amazrecm.v10i19.2184","aberto","Alessandra Pavesi; Denise de Freitas; Bárbara Pacheco Lopes","Denise de Freitas","ECM"
"https://openalex.org/W2110793109","10.4013/edu.2013.173.09","Inovações didáticas e a concepção de natureza: a pesquisa colaborativa e o desenvolvimento profissional do professor","2013","Educação Unisinos","https://openalex.org/S2736521713","1519-387X","https://doi.org/10.4013/edu.2013.173.09","aberto","Pedro Wágner Gonçalves; Natalina Aparecida Laguna Sicca; Silvia Aparecida de Sousa Fernandes; Maria Cristina da Silveira Galan Fernandes","Maria Cristina da Silveira Galan Fernandes","EPFH"
"https://openalex.org/W2093257407","10.1590/s1981-77462013000300004","Inovações do século passado: origens dos referenciais pedagógicos na formação profissional em saúde","2013","Trabalho Educação e Saúde","https://openalex.org/S2738869887","1678-1007","https://doi.org/10.1590/s1981-77462013000300004","aberto","Solange de Fátima Reis Conterno; Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W1521665127","10.25755/int.3407","INTERAÇÃO UNIVERSIDADE-ESCOLA: REFLEXÕES SOBRE A TRAJETÓRIA DE UMA PESQUISA-INTERVENÇÃO","2013","Saberes Revista interdisciplinar de Filosofia e Educação","https://openalex.org/S4387287186","1984-3879","https://doi.org/10.25755/int.3407","fechado","Marilce da Costa Campos Rodrigues; Aline Maria de Medeiros Rodrigues Reali; Daniela Dotto Machado; Jane Borges de Oliveira Santos; Márcia Regina Onofre; María Iolanda Monteiro; Terence Peixoto dos Santos","Maria Iolanda Monteiro; Márcia Regina Onofre","ECS; FPOAE"
"https://openalex.org/W1586108894","10.18617/liinc.v9i1.524","Métricas da participação feminina na ciência e tecnologia no contexto dos INCTs │ Metrics for women’s participation in science and technology in the context of INCTs","2013","Liinc em Revista","https://openalex.org/S2736391685","1808-3536","https://doi.org/10.18617/liinc.v9i1.524","aberto","Carlos Roberto Massao Hayashi; Camila Carneiro Dias Rigolin; María Cristina Piumbato Innocentini Hayashi","Carlos Roberto Massao Hayashi; Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W4254353074","10.18225/liinc.v9i1.524","Métricas da participação feminina na ciência e tecnologia no contexto dos INCTs │ Metrics for women’s participation in science and technology in the context of INCTs","2013","Liinc em Revista","https://openalex.org/S2736391685","1808-3536","https://doi.org/10.18225/liinc.v9i1.524","aberto","Carlos Roberto Massao Hayashi; Camila Carneiro Dias Rigolin; María Cristina Piumbato Innocentini Hayashi","Carlos Roberto Massao Hayashi; Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2321037345","10.4322/cto.2013.022","No pó da estrada","2013","Cadernos Brasileiros de Terapia Ocupacional ","https://openalex.org/S4210189390","0104-4931","https://doi.org/10.4322/cto.2013.022","aberto","Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W1550776831","10.5212/rlagg.v.5.i1.0009","O amor entre mulheres: a tolerância esconderia mais preconceito?","2013","Revista Latino-americana de Geografia e Genero","https://openalex.org/S2737847961","2177-2886","https://doi.org/10.5212/rlagg.v.5.i1.0009","aberto","Nilson Fernandes Dinis","Nilson Fernandes Dinis","ECS"
"https://openalex.org/W2000508121","10.1590/s1517-97022013000100002","O debate contemporâneo sobre a diversidade e a diferença nas políticas e pesquisas em educação","2013","Educação e Pesquisa","https://openalex.org/S2736467988","1517-9702","https://doi.org/10.1590/s1517-97022013000100002","aberto","Tatiane Cosentino Rodrigues; Anete Abramowicz","Tatiane Cosentino Rodrigues","RED"
"https://openalex.org/W2000313056","10.1590/s0101-73302013000400008","O Ideb: limites e ilusões de uma política educacional","2013","Educação & Sociedade","https://openalex.org/S2737687728","0101-7330","https://doi.org/10.1590/s0101-73302013000400008","aberto","Luana Costa Almeida; Adilson Dalben; Luiz Carlos de Freitas","Luana Costa Almeida","EETPC"
"https://openalex.org/W1978922443","10.5212/olharprofr.v.16i1.0007","O ingresso de crianças de 6 anos no Ensino Fundamental de 9 anos: o olhar de professores da rede municipal de São Carlos-SP","2013","Olhar de Professor","https://openalex.org/S4210229168","1518-5648","https://doi.org/10.5212/olharprofr.v.16i1.0007","aberto","Alessandra Cardoso de Moraes; Rosa Maria Moraes Anunciato","Rosa Maria Moraes Anunciato","FPOAE"
"https://openalex.org/W2099258564","10.5212/olharprofr.v.16.5209","O ingresso de crianças de 6 anos no Ensino Fundamental de 9 anos: o olhar de professores da rede municipal de São Carlos-SP. DOI: 10.5212/OlharProfr.v.16i1.0007","2013","Olhar de Professor","https://openalex.org/S4210229168","1518-5648","https://doi.org/10.5212/olharprofr.v.16.5209","aberto","Alessandra Cardoso de Moraes; Rosa Maria Moraes Anunciato","Rosa Maria Moraes Anunciato","FPOAE"
"https://openalex.org/W2048263566","10.1590/s1413-65382013000200010","Objetos de Aprendizagem como recurso pedagógico em contextos inclusivos: subsídios para a formação de professores a distância","2013","Revista Brasileira de Educação Especial","https://openalex.org/S4210190154","1413-6538","https://doi.org/10.1590/s1413-65382013000200010","aberto","Lívia Raposo Bardy; María Cristina Piumbato Innocentini Hayashi; Elisa Tomoe Moriya Schlünzen; Manoel Osmar Seabra","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2303290493","10.20396/rho.v13i52.8640229","Os Congressos Agrícolas do Rio de Janeiro e de Pernambuco e a educação (1878)","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i52.8640229","aberto","Maria Isabel Moura Nascimento; Manoel Nelito Matheus Nascimento","Manoel Nelito Matheus Nascimento","RED"
"https://openalex.org/W2736786270","10.18554/cimeac.v3i2.1451","Os cursos pré-vestibulares populares enquanto espaços educativos e de formação docente: algumas reflexões","2013","Cadernos CIMEAC","https://openalex.org/S4210190853","2178-9770","https://doi.org/10.18554/cimeac.v3i2.1451","aberto","Douglas Verrangia","Douglas Verrangia Correa da Silva","RED"
"https://openalex.org/W2033271881","10.14244/19827199727","OS PROCESSOS DE APOIO ONLINE NA FORMAÇÃO DE PROFESSORES E SEUS AVANÇOS","2013","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/19827199727","aberto","Débora Cristina Massetto; Márcia Rozenfeld Gomes de Oliveira; María Iolanda Monteiro","Maria Iolanda Monteiro","ECS"
"https://openalex.org/W2094495954","10.1590/s1413-294x2013000200027","Os sentidos construídos por adolescentes e jovens em contextos institucionais no Barreiro (BH) e Betim (MG) para a participação social e política","2013","Estudos de Psicologia (Natal)","https://openalex.org/S10978197","1413-294X","https://doi.org/10.1590/s1413-294x2013000200027","aberto","Maria Ignez Costa Moreira; Luiz Carlos Castello Branco Rena; Maria do Carmo de Sousa","Maria do Carmo de Sousa","ECM"
"https://openalex.org/W1920916596","10.4025/tpe.v15i2.17294.g10529","Participação e democracia na gestão da escola pública: mito ou realidade?","2013","Teoria e Prática da Educação","https://openalex.org/S4210190143","1415-837X","https://doi.org/10.4025/tpe.v15i2.17294.g10529","aberto","Maria Cecília Luiz; Flávio Caetano da Silva; Ronaldo Martins Gomes","Flavio Caetano da Silva; Maria Cecilia Luiz","ECS"
"https://openalex.org/W1957504346","10.14244/19827199678","POLÍTICAS DE FORMAÇÃO DE EDUCADORES PARA OS ESPAÇOS DE RESTRIÇÃO E DE PRIVAÇÃO DE LIBERDADE","2013","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/19827199678","aberto","Elenice Maria Cammarosano Onofre","Elenice Maria Cammarosano Onofre","EPFH"
"https://openalex.org/W2120987905","10.18617/liinc.v9i2.593","Portal do Ministério da Ciência, Tecnologia e Inovação","2013","Liinc em Revista","https://openalex.org/S2736391685","1808-3536","https://doi.org/10.18617/liinc.v9i2.593","aberto","Andressa de Almeida França; Carlos Roberto Massao Hayashi; María Cristina Piumbato Innocentini Hayashi","Carlos Roberto Massao Hayashi; Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W4252825296","10.18225/liinc.v9i2.593","Portal do Ministério da Ciência, Tecnologia e Inovação: uma avaliação com foco na transparência e informação pública │ Homepage of the Ministry of Science, Technology and Innovation: an evaluation with focus on transparency and public information","2013","Liinc em Revista","https://openalex.org/S2736391685","1808-3536","https://doi.org/10.18225/liinc.v9i2.593","aberto","Andressa de Almeida França; Carlos Roberto Massao Hayashi; María Cristina Piumbato Innocentini Hayashi","Carlos Roberto Massao Hayashi; Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W1504957856","10.17058/rea.v0i0.3305","POSIÇÃO DE FRONTEIRA E PRODUÇÃO DE SIGNIFICADOS NA EDUCAÇÃO MATEMÁTICA INDÍGENA","2013","Reflexão e Ação","https://openalex.org/S2737402097","0103-8842","https://doi.org/10.17058/rea.v0i0.3305","aberto","Lucí Teresinha Marchiori dos Santos Bernardi; Ademir Donizeti Caldeira; Claúdia Glavam Duarte","Ademir Donizeti Caldeira","ECM"
"https://openalex.org/W2346945167","10.18675/1981-8106.vol23.n43.p108-127","Possibilidades de mediação dos espaços nas brincadeiras e aprendizagens das crianças na Educação Infantil.","2013","Educação","https://openalex.org/S2738946615","1517-9869","https://doi.org/10.18675/1981-8106.vol23.n43.p108-127","aberto","Kellen Fabiana Sitta; Maria Aparecida Mello","Maria Aparecida Mello","EETPC"
"https://openalex.org/W2327985826","10.15600/2238-121x/comunicacoes.v20n2p97-112","Probabilidade: Discursos Produzidos sobre a Bissexualidade","2013","Comunicações","https://openalex.org/S4210224284","0104-8481","https://doi.org/10.15600/2238-121x/comunicacoes.v20n2p97-112","aberto","Renata Silva Pamplona; Nilson Fernandes Dinis","Nilson Fernandes Dinis","ECS"
"https://openalex.org/W4253219235","10.12820/2317-1634.2013v18n1p105","Programa de pós-graduação stricto sensu em terapia ocupacional: fortalecimento e expansão da produção de conhecimento na área","2013","Revista Brasileira de Atividade Física & Saúde","https://openalex.org/S4210191873","1413-3482","https://doi.org/10.12820/2317-1634.2013v18n1p105","aberto","Ana Paula Serrata Malfitano; Thelma Simões Matsukura; Cláudia Martinez; Maria Luísa Guillaumon Emmel; Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W1526857849","10.20396/rho.v13i49.8640335","Progressão continuada como promoção automática","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i49.8640335","aberto","Vagno Emygdio Machado Dias","Vagno Emygdio Machado Dias","HFSE"
"https://openalex.org/W2000920696","10.1590/s0103-636x2013000400009","Quando professores que ensinam Matemática elaboram produtos educacionais, coletivamente, no âmbito do Mestrado Profissional","2013","Bolema Boletim de Educação Matemática","https://openalex.org/S4210176729","0103-636X","https://doi.org/10.1590/s0103-636x2013000400009","aberto","Maria do Carmo de Sousa","Maria do Carmo de Sousa","ECM"
"https://openalex.org/W2230101053","10.20396/rho.v13i49.8640320","Reflexões em torno da pesquisa e da produção do conhecimento em educação no Brasil","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i49.8640320","aberto","Carlos Roberto Massao Hayashi","Carlos Roberto Massao Hayashi","HFSE"
"https://openalex.org/W2070533896","10.5007/1981-1322.2013v8n2p100","Reflexões sobre percepções de crianças do 1º ano do Ensino Fundamental sobre o conceito de número Reflections on the perceptions of children 1 year of elementary school on the concept of number","2013","Revista Eletrônica de Educação Matemática","https://openalex.org/S4210233558","1981-1322","https://doi.org/10.5007/1981-1322.2013v8n2p100","aberto","Juliane Dias Guillen; Maria do Carmo de Sousa","Maria do Carmo de Sousa","ECM"
"https://openalex.org/W2022149109","10.1590/s0103-636x2013000400013","Tendência profissionalizante da universidade: o caso da Licenciatura em Matemática da UFSCar","2013","Bolema Boletim de Educação Matemática","https://openalex.org/S4210176729","0103-636X","https://doi.org/10.1590/s0103-636x2013000400013","aberto","Denise Silva Vilela","Denise Silva Vilela","ECM"
"https://openalex.org/W2343839679","10.35699/1981-3171.2013.650","The Sims 3","2013","Licere","https://openalex.org/S4210168781","1516-2168","https://doi.org/10.35699/1981-3171.2013.650","aberto","Paulo César Antonini de Souza; Clayton da Silva Carmo; Luiz Gonçalves","Luiz Gonçalves Junior","PSPE"
"https://openalex.org/W2035159445","10.1590/s1413-24782013000200011","Trabalho do professor pesquisador diante da expansão da pós-graduação no Brasil pós-LDB","2013","Revista Brasileira de Educação","https://openalex.org/S2736711335","1413-2478","https://doi.org/10.1590/s1413-24782013000200011","aberto","João dos Reis Silva Júnior; Luciana Rodrigues Ferreira; Fabíola Bouth Grello Kato","Joao dos Reis Silva Junior","EPFH"
"https://openalex.org/W2344309460","10.20396/rho.v13i51.8640277","Trabalho e educação na construção da Russia socialista","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i51.8640277","aberto","Vanderlei Amboni; Luiz Bezerra Neto; Maria Cristina dos Santos Bezerra","Luiz Bezerra Neto; Maria Cristina dos Santos","EPFH; RED"
"https://openalex.org/W1974487067","10.5102/univhum.v9i2.2105","Uma compreensão dos estudos de Joseph Campbell em mitologia comparada","2013","Universitas Humanas","https://openalex.org/S4210213027","1984-9419","https://doi.org/10.5102/univhum.v9i2.2105","aberto","Marcel Henrique Rodrigues; Luís Antônio Groppo","Luís Antonio Groppo","HFSE"
"https://openalex.org/W2344080749","10.20396/rho.v13i51.8640274","Vestígios da presença das ideias educacionais de John Dewey em uma escola normal paulista nas décadas de 10 e 20 do século XX","2013","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v13i51.8640274","aberto","Michele Varotto; Alessandra Arce Hai","Alessandra Arce Hai","ECS"
"https://openalex.org/W2344989492","10.20396/rho.v9i33.8639568","“Notas sobre os alunos internos na Escola Rural D. Silvério, na Fazenda do Rosário” – pela sua diretora dona Iolanda Barbosa","2012","Revista HISTEDBR On-line","https://openalex.org/S4210224784","1676-2584","https://doi.org/10.20396/rho.v9i33.8639568","aberto","Heulália Charalo Rafante; Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W2104175332","10.14244/19827199406","""SIGA OS EXEMPLOS"" DOS ALUNOS: APRENDIZAGENS EM AULAS EXPLORATÓRIO-INVESTIGATIVAS NO 4o. ANO DO ENSINO FUNDAMENTAL","2012","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/19827199406","aberto","Maiza Lamonato; Cármen Lúcia Brancaglion Passos","Carmen Lucia Brancaglion Passos","ECM"
